,IP,Country,Download,Upload,Latency,ISP,Timestamp,Latitude,Longitude,ConnectionType,DeviceID,POP,AppID,ExchangeName,Raw Timestamp,Raw Country Code,Date Time,Radius,CityLat,CityLong,LatLength,LongLength,Distance,City,Hour,Peak End,Peak Start,Peak
137,37.121.177.21 HTTP/1.1,AE,37.946,0.0,68,0,1544646330873,26.4344,50.1033,cellular,a1a11264-2623-491c-92ec-d0c6b689d283,DXB,783426,Mopub,1544646330873,SAU,2018-12-12 20:25:30.873,20000.0,24.3971,54.5885,110763.98,101437.08,507854.19115887955,False,20,18.0,17.0,False
138,90.148.60.135 HTTP/1.1,GB,4.803999999999999,8.415,186,0,1544646330868,21.5169,39.2192,fixed,4c2e3d76-5e1d-4c84-a373-4ea26b8fe431,AMS|LHR,15846075,Mopub,1544646330868,SAU,2018-12-12 20:25:30.868,,,,,,,False,20,,,False
139,176.44.201.8 HTTP/1.1,US,2.9610000000000003,2.852,174,0,1544646331453,21.5169,39.2192,none,5e191d6a-f14b-4364-8ccc-b6bc616deb68,FRA|LHR|AMS,15846075,Mopub,1544646331453,SAU,2018-12-12 20:25:31.453,,,,,,,False,20,,,False
140,51.252.172.17 HTTP/1.1,GB,0.57,0.0,229,0,1544646331470,21.5169,39.2192,cellular,5d4c7fa0-0d2d-4197-965a-d14809bd6514,LHR|AMS,100414,Mopub,1544646331470,SAU,2018-12-12 20:25:31.470,,,,,,,False,20,,,False
141,178.80.106.202 HTTP/1.1,AE,38.001999999999995,25.383000000000003,61,0,1544646331670,26.2794,50.2083,fixed,24f61b94-3edd-45c4-a56c-99104846cd9a,DXB,100359,Mopub,1544646331670,SAU,2018-12-12 20:25:31.670,20000.0,24.3971,54.5885,110763.98,101437.08,490799.41347726894,False,20,18.0,17.0,False
142,5.110.194.50 HTTP/1.1,AE,11.357000000000001,6.6160000000000005,231,0,1544646331770,21.5169,39.2192,fixed,dfafcb0b-7f71-4ad9-9ecf-359b3acdac92,DXB,15846075,Mopub,1544646331770,SAU,2018-12-12 20:25:31.770,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
143,95.185.160.243 HTTP/1.1,DE,0.17600000000000002,3.025,173,0,1544646331873,21.5169,39.2192,fixed,14c41194-6c71-4118-8db1-d1be9b5042d9,FRA|LHR,100665,Mopub,1544646331873,SAU,2018-12-12 20:25:31.873,,,,,,,False,20,,,False
144,95.185.160.243 HTTP/1.1,DE,0.17600000000000002,3.025,173,0,1544646331873,21.5169,39.2192,fixed,14c41194-6c71-4118-8db1-d1be9b5042d9,FRA|LHR,100665,Mopub,1544646331873,SAU,2018-12-12 20:25:31.873,,,,,,,False,20,,,False
145,5.244.192.186 HTTP/1.1,AE,17.625,3.359,181,0,1544646331873,21.5169,39.2192,fixed,18d7d1a5-b061-44d5-b346-7dda1f68a351,DXB,1392935,Mopub,1544646331873,SAU,2018-12-12 20:25:31.873,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
146,5.244.192.186 HTTP/1.1,AE,17.625,3.359,181,0,1544646331873,21.5169,39.2192,fixed,18d7d1a5-b061-44d5-b346-7dda1f68a351,DXB,1392935,Mopub,1544646331873,SAU,2018-12-12 20:25:31.873,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
147,93.168.122.41 HTTP/1.1,JP,6.268,2.762,166,0,1544646331970,24.6537,46.7152,fixed,a09d6cb3-a327-4082-91c1-9a7855238f86,LHR|AMS,100414,Mopub,1544646331970,SAU,2018-12-12 20:25:31.970,,,,,,,False,20,,,False
148,93.168.122.41 HTTP/1.1,JP,6.268,2.762,166,0,1544646331970,24.6537,46.7152,fixed,a09d6cb3-a327-4082-91c1-9a7855238f86,LHR|AMS,100414,Mopub,1544646331970,SAU,2018-12-12 20:25:31.970,,,,,,,False,20,,,False
149,93.168.67.80 HTTP/1.1,GB,5.221,15.04,137,0,1544646331970,26.4344,50.1033,fixed,5cb86a11-17c5-4350-b32c-12fad8b2f5fb,LHR|AMS,100414,Mopub,1544646331970,SAU,2018-12-12 20:25:31.970,,,,,,,False,20,,,False
150,93.168.67.80 HTTP/1.1,GB,5.221,15.04,137,0,1544646331970,26.4344,50.1033,fixed,5cb86a11-17c5-4350-b32c-12fad8b2f5fb,LHR|AMS,100414,Mopub,1544646331970,SAU,2018-12-12 20:25:31.970,,,,,,,False,20,,,False
151,151.254.23.113 HTTP/1.1,GB,2.77,10.591,170,0,1544646332070,24.6537,46.7152,fixed,23413501-a28f-4654-b2b9-1c851e26918d,AMS,1392935,Mopub,1544646332070,SAU,2018-12-12 20:25:32.070,,,,,,,False,20,,,False
152,95.184.21.80 HTTP/1.1,GB,30.299,8.301,122,0,1544646332170,24.6537,46.7152,cellular,4d425579-0353-4411-b8c5-82c7ccdb019d,LHR,13863236,Mopub,1544646332170,SAU,2018-12-12 20:25:32.170,,,,,,,False,20,,,False
153,95.184.21.80 HTTP/1.1,GB,30.299,8.301,122,0,1544646332170,24.6537,46.7152,cellular,4d425579-0353-4411-b8c5-82c7ccdb019d,LHR,13863236,Mopub,1544646332170,SAU,2018-12-12 20:25:32.170,,,,,,,False,20,,,False
154,5.111.113.114 HTTP/1.1,AE,4.3839999999999995,18.87,212,0,1544646332170,21.5169,39.2192,fixed,da3e42ea-3614-4d9a-98b3-c66091bf4ed3,DXB,1392935,Mopub,1544646332170,SAU,2018-12-12 20:25:32.170,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
155,5.111.113.114 HTTP/1.1,AE,4.3839999999999995,18.87,212,0,1544646332170,21.5169,39.2192,fixed,da3e42ea-3614-4d9a-98b3-c66091bf4ed3,DXB,1392935,Mopub,1544646332170,SAU,2018-12-12 20:25:32.170,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
156,51.252.250.223 HTTP/1.1,US,0.358,2.8930000000000002,220,0,1544646332353,21.5169,39.2192,cellular,486a1b09-e044-4837-ba9b-f5e293b4a951,FRA,783426,Mopub,1544646332353,SAU,2018-12-12 20:25:32.353,,,,,,,False,20,,,False
157,95.186.200.133 HTTP/1.1,US,12.25,17.180999999999997,136,0,1544646332370,21.5169,39.2192,cellular,458762fb-a216-4fd8-a236-37061bd2bdb0,AMS|FRA,16311667,Mopub,1544646332370,SAU,2018-12-12 20:25:32.370,,,,,,,False,20,,,False
158,94.49.247.112 HTTP/1.1,US,37.065,25.619,157,0,1544646332570,26.4344,50.1033,none,1dedc544-8e03-48c6-91bc-8482bf93c152,AMS|LHR,13224155,Mopub,1544646332570,SAU,2018-12-12 20:25:32.570,,,,,,,False,20,,,False
159,37.42.188.33 HTTP/1.1,AE,0.332,9.135,146,0,1544646332759,24.6537,46.7152,fixed,0,DXB,783426,Mopub,1544646332759,SAU,2018-12-12 20:25:32.759,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
160,37.106.147.7 HTTP/1.1,GB,4.768,5.3,149,0,1544646332970,24.6537,46.7152,fixed,edcca24c-95c2-4312-a416-ac7a846caca7,AMS|LHR,14322858,Mopub,1544646332970,SAU,2018-12-12 20:25:32.970,,,,,,,False,20,,,False
161,176.18.139.119 HTTP/1.1,AE,15.890999999999998,16.835,112,0,1544646333353,24.6537,46.7152,cellular,91ccd21a-160b-43f0-800e-1fc7fa6f3583,DXB,16311667,Mopub,1544646333353,SAU,2018-12-12 20:25:33.353,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
162,176.18.139.119 HTTP/1.1,AE,15.890999999999998,16.835,112,0,1544646333353,24.6537,46.7152,cellular,91ccd21a-160b-43f0-800e-1fc7fa6f3583,DXB,16311667,Mopub,1544646333353,SAU,2018-12-12 20:25:33.353,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
163,151.254.27.123 HTTP/1.1,NL,7.2989999999999995,15.584000000000001,157,0,1544646333353,24.6537,46.7152,cellular,9c38db4f-0d59-4abd-88e9-f6f055b6bd66,AMS,683207,Mopub,1544646333353,SAU,2018-12-12 20:25:33.353,,,,,,,False,20,,,False
164,151.254.27.123 HTTP/1.1,NL,7.2989999999999995,15.584000000000001,157,0,1544646333353,24.6537,46.7152,cellular,9c38db4f-0d59-4abd-88e9-f6f055b6bd66,AMS,683207,Mopub,1544646333353,SAU,2018-12-12 20:25:33.353,,,,,,,False,20,,,False
165,46.184.88.11 HTTP/1.1,IT,2.977,6.21,155,0,1544646333359,21.5169,39.2192,fixed,b184aef4-e29e-445e-a9b7-f5ee626530b4,MRS,1392935,Mopub,1544646333359,SAU,2018-12-12 20:25:33.359,,,,,,,False,20,,,False
166,51.253.51.164 HTTP/1.1,US,5.09,17.725,151,0,1544646333559,26.4344,50.1033,cellular,b754f8ad-cf3b-430d-8070-ee4b478b68ee,AMS|LHR,783426,Mopub,1544646333559,SAU,2018-12-12 20:25:33.559,,,,,,,False,20,,,False
167,51.253.51.164 HTTP/1.1,US,5.09,17.725,151,0,1544646333559,26.4344,50.1033,cellular,b754f8ad-cf3b-430d-8070-ee4b478b68ee,AMS|LHR,783426,Mopub,1544646333559,SAU,2018-12-12 20:25:33.559,,,,,,,False,20,,,False
168,51.36.229.64 HTTP/1.1,US,16.656,29.109,152,0,1544646333559,24.6537,46.7152,cellular,461e42e3-d4f9-4b0f-b6a8-461ae5d3ab16,RUH,13224155,Mopub,1544646333559,SAU,2018-12-12 20:25:33.559,,,,,,,False,20,,,False
169,51.36.229.64 HTTP/1.1,US,16.656,29.109,152,0,1544646333559,24.6537,46.7152,cellular,461e42e3-d4f9-4b0f-b6a8-461ae5d3ab16,RUH,13224155,Mopub,1544646333559,SAU,2018-12-12 20:25:33.559,,,,,,,False,20,,,False
170,51.36.255.183 HTTP/1.1,US,39.53,24.761,89,0,1544646333659,26.4344,50.1033,cellular,61bdf64d-cfae-4bca-8442-17d39ecb68ff,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
171,51.36.255.183 HTTP/1.1,US,39.53,24.761,89,0,1544646333659,26.4344,50.1033,cellular,61bdf64d-cfae-4bca-8442-17d39ecb68ff,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
172,51.36.255.183 HTTP/1.1,US,39.53,24.761,89,0,1544646333659,26.4344,50.1033,cellular,61bdf64d-cfae-4bca-8442-17d39ecb68ff,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
173,51.36.180.67 HTTP/1.1,US,52.451,54.31100000000001,57,0,1544646333659,26.4852,50.0405,cellular,c7e55458-f2b5-4507-b3ef-92ee39320a05,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
174,51.36.180.67 HTTP/1.1,US,52.451,54.31100000000001,57,0,1544646333659,26.4852,50.0405,cellular,c7e55458-f2b5-4507-b3ef-92ee39320a05,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
175,51.36.180.67 HTTP/1.1,US,52.451,54.31100000000001,57,0,1544646333659,26.4852,50.0405,cellular,c7e55458-f2b5-4507-b3ef-92ee39320a05,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
176,51.36.182.128 HTTP/1.1,US,25.935,33.809,70,0,1544646333659,26.4344,50.1033,cellular,196ca650-63ae-41a7-afd4-213e85b1bee2,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
177,51.36.182.128 HTTP/1.1,US,25.935,33.809,70,0,1544646333659,26.4344,50.1033,cellular,196ca650-63ae-41a7-afd4-213e85b1bee2,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
178,51.36.182.128 HTTP/1.1,US,25.935,33.809,70,0,1544646333659,26.4344,50.1033,cellular,196ca650-63ae-41a7-afd4-213e85b1bee2,RUH,783426,Mopub,1544646333659,SAU,2018-12-12 20:25:33.659,,,,,,,False,20,,,False
179,93.169.13.192 HTTP/1.1,US,2.05,4.325,191,0,1544646333655,24.6537,46.7152,fixed,f88d1a66-929b-44a7-850e-bc1f1e074183,LHR|AMS,100523,Mopub,1544646333655,SAU,2018-12-12 20:25:33.655,,,,,,,False,20,,,False
180,51.36.11.115 HTTP/1.1,US,9.422,15.792,61,0,1544646333759,24.6537,46.7152,fixed,51c5da65-d9b1-4e23-9b39-817c73279d48,RUH,15846075,Mopub,1544646333759,SAU,2018-12-12 20:25:33.759,,,,,,,False,20,,,False
181,51.36.11.115 HTTP/1.1,US,9.422,15.792,61,0,1544646333759,24.6537,46.7152,fixed,51c5da65-d9b1-4e23-9b39-817c73279d48,RUH,15846075,Mopub,1544646333759,SAU,2018-12-12 20:25:33.759,,,,,,,False,20,,,False
182,37.105.147.247 HTTP/1.1,AT,6.044,5.15,282,0,1544646333759,24.6537,46.7152,fixed,73878297-b523-403b-965d-ff7b96591448,AMS|LHR,15846075,Mopub,1544646333759,SAU,2018-12-12 20:25:33.759,,,,,,,False,20,,,False
183,37.105.147.247 HTTP/1.1,AT,6.044,5.15,282,0,1544646333759,24.6537,46.7152,fixed,73878297-b523-403b-965d-ff7b96591448,AMS|LHR,15846075,Mopub,1544646333759,SAU,2018-12-12 20:25:33.759,,,,,,,False,20,,,False
184,31.167.7.84 HTTP/1.1,AE,14.073,6.835,68,0,1544646333959,21.5169,39.2192,fixed,7fee7940-00de-45c3-874b-869fc20afaf5,DXB,100503,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
185,31.167.7.84 HTTP/1.1,AE,14.073,6.835,68,0,1544646333959,21.5169,39.2192,fixed,7fee7940-00de-45c3-874b-869fc20afaf5,DXB,100503,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
186,31.167.7.84 HTTP/1.1,AE,14.073,6.835,68,0,1544646333959,21.5169,39.2192,fixed,7fee7940-00de-45c3-874b-869fc20afaf5,DXB,100503,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,20000.0,24.3971,54.5885,110763.98,101437.08,1591323.0465325238,False,20,18.0,17.0,False
187,51.36.8.52 HTTP/1.1,US,24.224,13.035,135,0,1544646333959,24.6537,46.7152,cellular,938a5287-ec61-4aca-ad11-c0e651719d03,RUH,783426,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,,,,,,,False,20,,,False
188,51.36.8.52 HTTP/1.1,US,24.224,13.035,135,0,1544646333959,24.6537,46.7152,cellular,938a5287-ec61-4aca-ad11-c0e651719d03,RUH,783426,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,,,,,,,False,20,,,False
189,51.36.8.52 HTTP/1.1,US,24.224,13.035,135,0,1544646333959,24.6537,46.7152,cellular,938a5287-ec61-4aca-ad11-c0e651719d03,RUH,783426,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,,,,,,,False,20,,,False
190,93.169.176.66 HTTP/1.1,SG,0.207,0.0,678,0,1544646333959,24.6537,46.7152,cellular,1b326ab9-db1c-4446-83e0-78426b5d4025,LHR,16311667,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,,,,,,,False,20,,,False
191,93.169.176.66 HTTP/1.1,SG,0.207,0.0,678,0,1544646333959,24.6537,46.7152,cellular,1b326ab9-db1c-4446-83e0-78426b5d4025,LHR,16311667,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,,,,,,,False,20,,,False
192,93.169.176.66 HTTP/1.1,SG,0.207,0.0,678,0,1544646333959,24.6537,46.7152,cellular,1b326ab9-db1c-4446-83e0-78426b5d4025,LHR,16311667,Mopub,1544646333959,SAU,2018-12-12 20:25:33.959,,,,,,,False,20,,,False
193,188.50.186.154 HTTP/1.1,DE,24.514,8.821,112,0,1544646333970,21.5169,39.2192,fixed,f3c80e70-bc4e-4846-bff2-12c4d13ee7b0,FRA|AMS,783426,Mopub,1544646333970,SAU,2018-12-12 20:25:33.970,,,,,,,False,20,,,False
194,188.50.186.154 HTTP/1.1,DE,24.514,8.821,112,0,1544646333970,21.5169,39.2192,fixed,f3c80e70-bc4e-4846-bff2-12c4d13ee7b0,FRA|AMS,783426,Mopub,1544646333970,SAU,2018-12-12 20:25:33.970,,,,,,,False,20,,,False
195,37.42.67.113 HTTP/1.1,AE,16.462,11.249,118,0,1544646333970,24.6537,46.7152,fixed,2d180556-fa56-4a8a-8199-366d8e371422,DXB,783426,Mopub,1544646333970,SAU,2018-12-12 20:25:33.970,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
196,37.42.67.113 HTTP/1.1,AE,16.462,11.249,118,0,1544646333970,24.6537,46.7152,fixed,2d180556-fa56-4a8a-8199-366d8e371422,DXB,783426,Mopub,1544646333970,SAU,2018-12-12 20:25:33.970,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
197,77.31.78.64 HTTP/1.1,US,25.026,11.913,139,0,1544646334070,24.4686,39.6142,fixed,b811efed-d8ca-49c6-9915-0860ce60ae26,LHR|AMS,15846075,Mopub,1544646334070,SAU,2018-12-12 20:25:34.070,,,,,,,False,20,,,False
198,2001:16a2:3a87:be38:cc91:8c5e:e730:4f91 HTTP/1.1,GB,5.038,5.09,185,0,1544646334170,24.6537,46.7152,fixed,52fbcfb0-9198-4fb9-ba13-aae4c9250a3e,LHR|AMS,100503,Mopub,1544646334170,SAU,2018-12-12 20:25:34.170,,,,,,,False,20,,,False
199,2001:16a2:3a87:be38:cc91:8c5e:e730:4f91 HTTP/1.1,GB,5.038,5.09,185,0,1544646334170,24.6537,46.7152,fixed,52fbcfb0-9198-4fb9-ba13-aae4c9250a3e,LHR|AMS,100503,Mopub,1544646334170,SAU,2018-12-12 20:25:34.170,,,,,,,False,20,,,False
200,178.80.106.202 HTTP/1.1,AE,6.591,37.529,68,0,1544646334170,26.2794,50.2083,fixed,24f61b94-3edd-45c4-a56c-99104846cd9a,DXB,100359,Mopub,1544646334170,SAU,2018-12-12 20:25:34.170,20000.0,24.3971,54.5885,110763.98,101437.08,490799.41347726894,False,20,18.0,17.0,False
201,178.80.106.202 HTTP/1.1,AE,6.591,37.529,68,0,1544646334170,26.2794,50.2083,fixed,24f61b94-3edd-45c4-a56c-99104846cd9a,DXB,100359,Mopub,1544646334170,SAU,2018-12-12 20:25:34.170,20000.0,24.3971,54.5885,110763.98,101437.08,490799.41347726894,False,20,18.0,17.0,False
202,109.83.158.73 HTTP/1.1,AE,12.749,5.778,166,0,1544646334173,24.6537,46.7152,fixed,a5141877-4e37-478b-89c3-7f3416fb4307,DXB,783426,Mopub,1544646334173,SAU,2018-12-12 20:25:34.173,20000.0,24.3971,54.5885,110763.98,101437.08,799150.1414359715,False,20,18.0,17.0,False
203,51.36.29.202 HTTP/1.1,US,5.547000000000001,5.045,91,0,1544646334253,24.6537,46.7152,fixed,93bd2a9f-4a34-499e-bc32-0f3435b0fe9a,RUH,579914,Mopub,1544646334253,SAU,2018-12-12 20:25:34.253,,,,,,,False,20,,,False
204,51.39.81.253 HTTP/1.1,US,1.122,20.404,8599,0,1544646334353,21.4267,39.8261,cellular,8933cb6f-8525-4350-98df-ec9e731927ef,RUH,783426,Mopub,1544646334353,SAU,2018-12-12 20:25:34.353,,,,,,,False,20,,,False
205,51.39.81.253 HTTP/1.1,US,1.122,20.404,8599,0,1544646334353,21.4267,39.8261,cellular,8933cb6f-8525-4350-98df-ec9e731927ef,RUH,783426,Mopub,1544646334353,SAU,2018-12-12 20:25:34.353,,,,,,,False,20,,,False
206,151.254.45.34 HTTP/1.1,NL,4.587,3.01,169,0,1544646334373,24.6537,46.7152,fixed,79e2f4b6-6963-4632-8c42-a0478491f30c,AMS|LHR,4103400,Mopub,1544646334373,SAU,2018-12-12 20:25:34.373,,,,,,,False,20,,,False
207,51.39.219.146 HTTP/1.1,US,15.921,23.754,69,0,1544646334353,21.5169,39.2192,cellular,d0480068-8fce-4516-ae3d-6d75a6bc9644,RUH,783426,Mopub,1544646334353,SAU,2018-12-12 20:25:34.353,,,,,,,False,20,,,False
208,51.39.219.146 HTTP/1.1,US,15.921,23.754,69,0,1544646334353,21.5169,39.2192,cellular,d0480068-8fce-4516-ae3d-6d75a6bc9644,RUH,783426,Mopub,1544646334353,SAU,2018-12-12 20:25:34.353,,,,,,,False,20,,,False
209,51.36.192.228 HTTP/1.1,US,18.811,6.276,151,0,1544646334453,24.6537,46.7152,cellular,025d250c-4284-4163-ae39-261dbe078de0,RUH,783426,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
210,51.36.192.228 HTTP/1.1,US,18.811,6.276,151,0,1544646334453,24.6537,46.7152,cellular,025d250c-4284-4163-ae39-261dbe078de0,RUH,783426,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
211,51.36.192.228 HTTP/1.1,US,18.811,6.276,151,0,1544646334453,24.6537,46.7152,cellular,025d250c-4284-4163-ae39-261dbe078de0,RUH,783426,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
212,51.39.34.40 HTTP/1.1,US,9.287,25.566,67,0,1544646334453,24.6537,46.7152,fixed,8040d303-c18b-4487-a0ab-8b6678ddffdd,RUH,1392935,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
213,51.39.34.40 HTTP/1.1,US,9.287,25.566,67,0,1544646334453,24.6537,46.7152,fixed,8040d303-c18b-4487-a0ab-8b6678ddffdd,RUH,1392935,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
214,51.39.34.40 HTTP/1.1,US,9.287,25.566,67,0,1544646334453,24.6537,46.7152,fixed,8040d303-c18b-4487-a0ab-8b6678ddffdd,RUH,1392935,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
215,51.36.54.122 HTTP/1.1,US,18.223,26.528000000000002,69,0,1544646334453,24.6537,46.7152,cellular,3df7afe3-5127-4c78-8180-8b2ae424f480,RUH,783426,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
216,51.36.54.122 HTTP/1.1,US,18.223,26.528000000000002,69,0,1544646334453,24.6537,46.7152,cellular,3df7afe3-5127-4c78-8180-8b2ae424f480,RUH,783426,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
217,51.36.54.122 HTTP/1.1,US,18.223,26.528000000000002,69,0,1544646334453,24.6537,46.7152,cellular,3df7afe3-5127-4c78-8180-8b2ae424f480,RUH,783426,Mopub,1544646334453,SAU,2018-12-12 20:25:34.453,,,,,,,False,20,,,False
218,51.36.130.92 HTTP/1.1,US,14.497,4.189,150,0,1544646334553,26.4344,50.1033,fixed,5c852708-6db7-4a37-a5e9-6757fb2fd274,RUH,15846075,Mopub,1544646334553,SAU,2018-12-12 20:25:34.553,,,,,,,False,20,,,False
219,51.36.130.92 HTTP/1.1,US,14.497,4.189,150,0,1544646334553,26.4344,50.1033,fixed,5c852708-6db7-4a37-a5e9-6757fb2fd274,RUH,15846075,Mopub,1544646334553,SAU,2018-12-12 20:25:34.553,,,,,,,False,20,,,False
220,51.36.136.85 HTTP/1.1,US,9.273,11.207,82,0,1544646334553,26.4344,50.1033,cellular,fd9d3cc3-f0d3-40a1-afc1-815676bc2d2d,RUH,783426,Mopub,1544646334553,SAU,2018-12-12 20:25:34.553,,,,,,,False,20,,,False
221,51.36.136.85 HTTP/1.1,US,9.273,11.207,82,0,1544646334553,26.4344,50.1033,cellular,fd9d3cc3-f0d3-40a1-afc1-815676bc2d2d,RUH,783426,Mopub,1544646334553,SAU,2018-12-12 20:25:34.553,,,,,,,False,20,,,False
222,51.39.60.158 HTTP/1.1,US,18.378,14.751,171,0,1544646334653,24.6537,46.7152,fixed,0bcab63e-087f-4332-8bde-b028b499f197,RUH,16311667,Mopub,1544646334653,SAU,2018-12-12 20:25:34.653,,,,,,,False,20,,,False
223,51.39.60.158 HTTP/1.1,US,18.378,14.751,171,0,1544646334653,24.6537,46.7152,fixed,0bcab63e-087f-4332-8bde-b028b499f197,RUH,16311667,Mopub,1544646334653,SAU,2018-12-12 20:25:34.653,,,,,,,False,20,,,False
224,51.36.102.122 HTTP/1.1,US,1.67,8.155,150,0,1544646334653,21.4267,39.8261,fixed,be4a304a-37fc-4c51-95e1-ca5931f9a3dd,RUH,15846075,Mopub,1544646334653,SAU,2018-12-12 20:25:34.653,,,,,,,False,20,,,False
225,51.36.102.122 HTTP/1.1,US,1.67,8.155,150,0,1544646334653,21.4267,39.8261,fixed,be4a304a-37fc-4c51-95e1-ca5931f9a3dd,RUH,15846075,Mopub,1544646334653,SAU,2018-12-12 20:25:34.653,,,,,,,False,20,,,False
226,51.36.77.15 HTTP/1.1,US,10.685,28.000999999999998,172,0,1544646334753,21.5169,39.2192,fixed,7b2ea1f6-9ffa-4005-86b6-878ff12a6ba8,RUH,100501,Mopub,1544646334753,SAU,2018-12-12 20:25:34.753,,,,,,,False,20,,,False
227,51.36.77.15 HTTP/1.1,US,10.685,28.000999999999998,172,0,1544646334753,21.5169,39.2192,fixed,7b2ea1f6-9ffa-4005-86b6-878ff12a6ba8,RUH,100501,Mopub,1544646334753,SAU,2018-12-12 20:25:34.753,,,,,,,False,20,,,False
228,51.36.235.129 HTTP/1.1,US,4.0360000000000005,22.739,81,0,1544646334753,21.5169,39.2192,fixed,7fad540e-02d7-4f96-b8eb-bfee8e0a452b,RUH,15846075,Mopub,1544646334753,SAU,2018-12-12 20:25:34.753,,,,,,,False,20,,,False
229,51.36.235.129 HTTP/1.1,US,4.0360000000000005,22.739,81,0,1544646334753,21.5169,39.2192,fixed,7fad540e-02d7-4f96-b8eb-bfee8e0a452b,RUH,15846075,Mopub,1544646334753,SAU,2018-12-12 20:25:34.753,,,,,,,False,20,,,False
230,128.234.35.6 HTTP/1.1,GB,61.175,58.482,122,0,1544646334854,21.5169,39.2192,fixed,46fa6e26-1ef6-420c-bf8e-a37c3f61a6d1,LHR|AMS,100501,Mopub,1544646334854,SAU,2018-12-12 20:25:34.854,,,,,,,False,20,,,False
231,51.36.77.8 HTTP/1.1,US,18.840999999999998,32.133,146,0,1544646334953,21.5169,39.2192,fixed,9a66d4d6-78af-4870-b6f8-ebee9a0c6f7f,RUH,783426,Mopub,1544646334953,SAU,2018-12-12 20:25:34.953,,,,,,,False,20,,,False
232,176.44.2.193 HTTP/1.1,DE,7.041,4.768,131,0,1544646335073,21.5169,39.2192,none,0,AMS|FRA,579914,Mopub,1544646335073,SAU,2018-12-12 20:25:35.073,,,,,,,False,20,,,False
233,2001:16a2:3bfe:b300:5593:17d2:b7dc:b394 HTTP/1.1,JP,0.45799999999999996,7.553,405,0,1544646335153,24.6537,46.7152,fixed,e729684c-c00d-46a4-a669-5f5a9e1b7ccc,AMS|LHR,587051,Mopub,1544646335153,SAU,2018-12-12 20:25:35.153,,,,,,,False,20,,,False
234,2001:16a2:3bfe:b300:5593:17d2:b7dc:b394 HTTP/1.1,JP,0.45799999999999996,7.553,405,0,1544646335153,24.6537,46.7152,fixed,e729684c-c00d-46a4-a669-5f5a9e1b7ccc,AMS|LHR,587051,Mopub,1544646335153,SAU,2018-12-12 20:25:35.153,,,,,,,False,20,,,False
